sallary,location,duty,name,time 
5-10万/月,达州,达州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,广元,广元区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,遂宁,遂宁区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,资阳,资阳区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
10万以上/月,异地招聘,营销总监,东莞市金娃食品工业有限公司,12-25
10万以上/月,异地招聘,业务主管,东莞市金娃食品工业有限公司,12-25
10万以上/月,异地招聘,业务主管,东莞市金娃食品工业有限公司,12-25
10万以上/月,异地招聘,业务主管,东莞市金娃食品工业有限公司,12-25
10万以上/月,异地招聘,业务主管,东莞市金娃食品工业有限公司,12-25
5-7万/月,异地招聘,产品研发总裁-高新科技(012067),北京汉能光伏投资有限公司,12-25
5-10万/月,咸阳,咸阳区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,莱芜,莱芜区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,聊城,聊城区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,枣庄,枣庄区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,滨州,滨州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-7万/月,广州,项目经理,广东中原地产代理有限公司国际科贸...,12-20
7-10万/月,深圳-龙岗区,后期特效,深圳萤火虫数字图像有限公司,12-20
7-10万/月,深圳-龙岗区,三维渲染师,深圳萤火虫数字图像有限公司,12-20
60-80万/年,深圳-龙岗区,大客户经理—合伙人,深圳萤火虫数字图像有限公司,12-20
100万以上/年,杭州,电商事业部总经理,中航国际矿产资源有限公司,12-20
100万以上/年,杭州,电商事业部总经理,中航国际矿产资源有限公司,12-20
7-10万/月,异地招聘,总经理助理,江苏敖广日化集团股份有限公司,12-22
5-7万/月,异地招聘,办证专员,江苏敖广日化集团股份有限公司,12-22
5-7万/月,南京-高淳区,办证专员,江苏敖广日化集团股份有限公司,12-22
5-7万/月,异地招聘,办证专员,江苏敖广日化集团股份有限公司,12-22
100万以上/年,嘉兴,财税规划师,上海邦芒人力资源有限公司,12-22
10万以上/月,沈阳-沈河区,酷狗主播梦（收入过万）,广西酱紫文化传播有限公司,12-22
5-10万/月,广安,广安区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,眉山,眉山区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,南充,南充区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,攀枝花,攀枝花区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,自贡,自贡区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,内江,内江区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,宜宾,宜宾区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,德阳,德阳区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,泸州,泸州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-7万/月,北京-朝阳区,产品研发总裁-高新科技(012067),北京汉能光伏投资有限公司,12-25
10万以上/月,北京-朝阳区,招聘总监/hrvp(012224),北京汉能光伏投资有限公司,12-25
10万以上/月,北京-朝阳区,人力资源副总裁HRVP(012177),北京汉能光伏投资有限公司,12-25
5-7万/月,异地招聘,产品研发总裁-高新科技(012067),北京汉能光伏投资有限公司,12-25
5-7万/月,南昌,银行信贷专员,江西云太商务信息咨询有限公司,12-24
100万以上/年,成都,储备管理人员,大自然家居（中国）有限公司四川总...,12-24
5-10万/月,菏泽,菏泽区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,德州,德州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,日照,日照区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,泰安,泰安区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,东营,东营区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,济宁,济宁区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,临沂,临沂区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,淄博,淄博区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
100万以上/年,异地招聘,PPP项目事业部副总经理,中核工建设集团第四工程局有限公司,12-20
10万以上/月,宁波-慈溪市,置业顾问,慈溪众安房地产开发有限公司,12-20
10万以上/月,异地招聘,财务总监,艾哲伯马管理咨询（北京）有限公司,12-20
5-7万/月,郑州,嵩山科创风险管理部总经理,中智河南经济技术合作有限公司,12-20
5-7万/月,内江,商务车司机月入过万,内江捷联汽车服务有限公司,12-20
5-7万/月,异地招聘,商务车司机月入过万,内江捷联汽车服务有限公司,12-20
5-7万/月,深圳,电源维修工,深圳市泽万电子有限公司,12-22
80-100万/年,南昌-青山湖区,集团财务总监,正邦集团有限公司,12-22
5-7万/月,深圳,电话销售/外呼专员（接受应届生）,深圳贝优佳教育科技有限公司,12-22
5-7万/月,上海,统计员,上海盛隆印务有限公司,12-22
60-80万/年,深圳,销售总监（北美）,深圳市思沃特投资有限公司,12-22
20-30万/月,广州-天河区,区域销售经理（五险一金+出国旅游+现金奖）,广东中原地产代理有限公司国际科贸...,12-22
7-10万/月,异地招聘,模具工程师,昆山金玉朗电子科技有限公司,12-22
100万以上/年,南昌,副总经理（分管全渠道）,江西省绿滋肴实业有限公司,12-22
100万以上/年,南昌,副总经理（分管财务信息财审）,江西省绿滋肴实业有限公司,12-22
5-10万/月,乐山,乐山区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,绵阳,绵阳区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,义乌,义乌区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,衢州,衢州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,丽水,丽水区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,湖州,湖州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,台州,台州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-7万/月,成都-青白江区,置业顾问青白江住宅式快销公寓,四川兴昌信房地产营销策划有限公司,12-24
4000元/天,广州,PMP培训讲师,广州中培项目管理咨询有限公司,12-24
10万以上/月,沈阳-浑南区,房产销售/应届生/毕业生/储备干部 专业培训 平台,沈阳房江湖信息科技有限公司美景分...,12-24
300元/小时,广州-天河区,礼仪日结/业余婚纱彩妆/平面试衣,广州市玛登娜服装有限公司,12-24
300元/小时,广州-增城,平面试衣婚纱彩妆日结礼仪,广州市玛登娜服装有限公司,12-24
300元/小时,广州-黄埔区,礼仪日结/业余婚纱彩妆/平面试衣,广州市玛登娜服装有限公司,12-24
300元/小时,广州-天河区,礼仪日结/业余婚纱彩妆/平面试衣,广州市玛登娜服装有限公司,12-24
5-10万/月,威海,威海区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,潍坊,潍坊区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,烟台,烟台区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,济南,济南区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,巴中,巴中区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-7万/月,广州-白云区,市场总监,广东虞美人健康科技有限公司,12-20
20-50万/月,泉州,海外市场拓展,泉州同博企业管理咨询有限公司,12-20
6000元/天,深圳-宝安区,品质QC,深圳市汇海达精密组件有限公司,12-20
7000元/天,深圳-宝安区,铣工,深圳市汇海达精密组件有限公司,12-20
6000元/天,深圳-宝安区,大量招聘男女普工,深圳市汇海达精密组件有限公司,12-20
100万以上/年,南昌,副总经理（分管行政人事商学院）,江西省绿滋肴实业有限公司,12-22
100万以上/年,南昌,总经理,江西省绿滋肴实业有限公司,12-22
100万以上/年,南昌,集团企业架构师,江西省绿滋肴实业有限公司,12-22
100万以上/年,南昌,集团企业规划师,江西省绿滋肴实业有限公司,12-22
100万以上/年,南昌,集团总裁,江西省绿滋肴实业有限公司,12-22
7-10万/月,北京-朝阳区,行政网管(4856),旭辉集团北京事业部,12-22
5-7万/月,北京-朝阳区,员工关系专员(4813),旭辉集团北京事业部,12-22
7-10万/月,佛山,外贸精英(五金）,广东伟经实业集团,12-22
5-10万/月,嘉兴,嘉兴区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,金华,金华区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,绍兴,绍兴区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,温州,温州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,宿迁,宿迁区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,淮安,淮安区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
4200元/天,深圳-宝安区,QC,深圳市晶日佳电子科技有限公司,12-23
4200元/天,深圳-宝安区,测试,深圳市晶日佳电子科技有限公司,12-23
60-80万/年,深圳,销售经理-企业级应用软件,恩富软件（中国）有限公司,12-23
10万以上/月,海口,月薪3000、3500网络文员,海南梦露姿贸易有限公司,12-23
10万以上/月,海口,3500底薪客户代表,海南梦露姿贸易有限公司,12-23
10万以上/月,海口,8000+提成销售主管,海南梦露姿贸易有限公司,12-23
60-80万/年,东莞-东城区,高薪外贸业务员/外贸销售经理,深圳帝欧智能科技有限公司,12-23
10万以上/月,深圳-福田区,地产分公司副总,深圳市思博高管理咨询有限公司,12-19
100万以上/年,广州-天河区,地产集团投资总助J10009,奥园集团有限公司 Aoyuan Corpora...,12-19
10万以上/月,异地招聘,城市总经理,上海星泓股权投资管理有限公司,12-19
10万以上/月,异地招聘,城市总经理,上海星泓股权投资管理有限公司,12-19
10万以上/月,异地招聘,城市总经理,上海星泓股权投资管理有限公司,12-19
10万以上/月,上海-黄浦区,城市总经理,上海星泓股权投资管理有限公司,12-19
10万以上/月,异地招聘,城市总经理,上海星泓股权投资管理有限公司,12-19
10万以上/月,异地招聘,城市总经理,上海星泓股权投资管理有限公司,12-19
7-10万/月,泰州,销售总监,泰州天思商贸有限公司,12-22
6-10万/月,上海-黄浦区,HR Executive Director/Managing Director,上海复星高科技（集团）有限公司,12-22
5-7万/月,保定,生产管理,高碑店市益友工业有限责任公司,12-22
5-10万/月,泰州,泰州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,盐城,盐城区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,连云港,连云港区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,扬州,扬州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,南通,南通区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,镇江,镇江区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-10万/月,徐州,徐州区域渠道经理,佛山奔狮汽车零配件科技有限公司,12-21
5-6.7万/月,南昌,集团财务副总监（分管投资）,正邦集团有限公司,12-23
10万以上/月,海口,无责任底薪3500文员客服,海南梦露姿贸易有限公司,12-23
10-30万/月,异地招聘,系统工程师,株洲中车时代电气股份有限公司,12-23
5-7万/月,上海-黄浦区,投资执行总经理（M&A）,上海星泓股权投资管理有限公司,12-19
10-20万/月,长沙,高级类目运营,湖南惠农科技有限公司,12-19
10-20万/月,长沙,产品运营经理,湖南惠农科技有限公司,12-19
10-20万/月,长沙,会员运营经理,湖南惠农科技有限公司,12-19
